"Days";"Channel";"Marketing spend";"Compare range: Marketing spend"
"2024-11-28";"Google";"14143.688";"0"
"2024-11-29";"CJ";"11654.328654399998";"0"
"2024-11-29";"Facebook";"98280.43500000008";"0"
"2024-11-29";"Google";"19931.179";"0"
"2024-11-30";"CJ";"5602.555346535999";"0"
"2024-11-30";"Facebook";"99417.56900000013";"0"
"2024-11-30";"Google";"13949.636999999999";"0"
"2024-12-01";"CJ";"7730.63851128";"0"
"2024-12-01";"Facebook";"79747.31000000011";"0"
"2024-12-01";"Google";"11756.372";"0"
"2024-12-02";"CJ";"4359.3641921";"0"
"2024-12-02";"Facebook";"77344.12500000003";"0"
"2024-12-02";"Google";"13345.449";"0"
"2024-12-03";"CJ";"8135.551629479999";"0"
"2024-12-03";"Facebook";"72215.85400000025";"0"
"2024-12-03";"Google";"9793.59";"0"
"2024-12-04";"CJ";"948.031781";"0"
"2024-12-04";"Facebook";"30154.557000000055";"0"
"2024-12-04";"Google";"11539.144";"0"
"2024-12-05";"CJ";"1056.5666351549999";"0"
"2024-12-05";"Facebook";"17328.397000000034";"0"
"2024-12-05";"Google";"13019.411";"0"
"2024-12-06";"CJ";"1004.9217083999998";"0"
"2024-12-06";"Facebook";"6808.574000000001";"0"
"2024-12-06";"Google";"7156.527999999999";"0"
"2024-12-07";"CJ";"1139.84927392";"0"
"2024-12-07";"Facebook";"4663.897999999988";"0"
"2024-12-07";"Google";"8185.689999999999";"0"
"2024-12-08";"CJ";"1036.7364024000003";"0"
"2024-12-08";"Facebook";"12312.90000000002";"0"
"2024-12-08";"Google";"6220.549";"0"
"2024-12-09";"CJ";"3029.1050324";"0"
"2024-12-09";"Facebook";"12676.998999999989";"0"
"2024-12-09";"Google";"7237.908";"0"
"2024-12-10";"CJ";"1071.4333863";"0"
"2024-12-10";"Facebook";"15871.192000000037";"0"
"2024-12-10";"Google";"5660.622000000001";"0"
"2024-12-11";"CJ";"1050.2431627499998";"0"
"2024-12-11";"Facebook";"13796.777999999984";"0"
"2024-12-11";"Google";"5854.031";"0"
"2024-12-12";"CJ";"2063.8358596";"0"
"2024-12-12";"Facebook";"15182.066999999963";"0"
"2024-12-12";"Google";"6090.147999999999";"0"
"2024-12-13";"CJ";"1842.7879750000002";"0"
"2024-12-13";"Facebook";"16566.60899999993";"0"
"2024-12-13";"Google";"6191.703999999999";"0"
"2024-12-14";"CJ";"1827.5670566200001";"0"
"2024-12-14";"Facebook";"15699.778999999986";"0"
"2024-12-14";"Google";"5586.791";"0"
"2024-12-15";"CJ";"3893.7644804799997";"0"
"2024-12-15";"Facebook";"17922.85899999998";"0"
"2024-12-15";"Google";"6274.484";"0"
"2024-12-16";"CJ";"4065.30002858";"0"
"2024-12-16";"Facebook";"16822.49999999997";"0"
"2024-12-16";"Google";"7433.200000000001";"0"
"2024-12-17";"CJ";"1445.6832846400002";"0"
"2024-12-17";"Facebook";"16150.94400000004";"0"
"2024-12-17";"Google";"7373.589";"0"
"2024-12-18";"CJ";"2908.57984074";"0"
"2024-12-18";"Facebook";"13431.219999999983";"0"
"2024-12-18";"Google";"6851.32";"0"
"2024-12-19";"CJ";"1147.16273875";"0"
"2024-12-19";"Facebook";"10096.098999999993";"0"
"2024-12-19";"Google";"7248.284";"0"
"2024-12-20";"CJ";"272.8753614";"0"
"2024-12-20";"Facebook";"9892.696999999964";"0"
"2024-12-20";"Google";"4545.113";"0"
"2024-12-21";"CJ";"883.6397088000001";"0"
"2024-12-21";"Facebook";"9335.69599999998";"0"
"2024-12-21";"Google";"5871.471";"0"
"2024-12-22";"CJ";"2049.9681492399995";"0"
"2024-12-22";"Facebook";"39614.42400000003";"0"
"2024-12-22";"Google";"5367.974";"0"
"2024-12-23";"CJ";"1551.9227562";"0"
"2024-12-23";"Facebook";"33797.28799999999";"0"
"2024-12-23";"Google";"4474.119000000001";"0"
"2024-12-24";"CJ";"424.1132025";"0"
"2024-12-24";"Facebook";"28124.72299999997";"0"
"2024-12-24";"Google";"4198.321";"0"
"2024-12-25";"CJ";"720.04454902";"0"
"2024-12-25";"Facebook";"28364.82300000002";"0"
"2024-12-25";"Google";"3638.2459999999996";"0"
"2024-12-26";"CJ";"1400.8830571";"0"
"2024-12-26";"Facebook";"23389.81799999997";"0"
"2024-12-26";"Google";"6305.217000000001";"0"
"2024-12-27";"CJ";"469.1968802";"0"
"2024-12-27";"Facebook";"16894.239999999987";"0"
"2024-12-27";"Google";"4374.157";"0"
"2024-12-28";"CJ";"3262.9953893599995";"0"
"2024-12-28";"Facebook";"16277.453999999985";"0"
"2024-12-28";"Google";"4085.886";"0"
"2024-12-29";"CJ";"2983.1547284999997";"0"
"2024-12-29";"Facebook";"19195.966999999975";"0"
"2024-12-29";"Google";"4475.817";"0"
"2024-12-30";"CJ";"3658.4566261000004";"0"
"2024-12-30";"Facebook";"18623.39399999999";"0"
"2024-12-30";"Google";"4191.693";"0"
"2024-12-31";"CJ";"1966.8330423000002";"0"
"2024-12-31";"Facebook";"16997.38899999998";"0"
"2024-12-31";"Google";"2975.098";"0"
"2025-01-01";"CJ";"2158.2184975";"0"
"2025-01-01";"Facebook";"20003.339999999982";"0"
"2025-01-01";"Google";"3291.1820000000002";"0"
"2025-01-02";"CJ";"2277.0560605";"0"
"2025-01-02";"Facebook";"17921.073999999997";"0"
"2025-01-02";"Google";"5177.093";"0"
"2025-01-03";"CJ";"820.0848365999999";"0"
"2025-01-03";"Facebook";"16060.491999999966";"0"
"2025-01-03";"Google";"4571.567";"0"
"2025-01-04";"CJ";"2751.3317146";"0"
"2025-01-04";"Facebook";"16181.908";"0"
"2025-01-04";"Google";"4772.706999999999";"0"
"2025-01-05";"CJ";"4888.985144800001";"0"
"2025-01-05";"Facebook";"25390.61700000002";"0"
"2025-01-05";"Google";"6133.527";"0"
"2025-01-06";"CJ";"2668.0469075";"0"
"2025-01-06";"Facebook";"28074.525000000034";"0"
"2025-01-06";"Google";"6548.842000000001";"0"
"2025-01-07";"CJ";"2063.9432038";"0"
"2025-01-07";"Facebook";"29676.555999999953";"0"
"2025-01-07";"Google";"5751.0740000000005";"0"
"2025-01-08";"CJ";"2625.3722547";"0"
"2025-01-08";"Facebook";"24343.86800000001";"0"
"2025-01-08";"Google";"6225.442000000001";"0"
"2025-01-09";"CJ";"3875.4027088500006";"0"
"2025-01-09";"Facebook";"25732.030000000013";"0"
"2025-01-09";"Google";"6776.307000000002";"0"
"2025-01-10";"CJ";"3443.0728857000004";"0"
"2025-01-10";"Facebook";"23427.061999999954";"0"
"2025-01-10";"Google";"4171.927";"0"
"2025-01-11";"CJ";"3100.1852299";"0"
"2025-01-11";"Facebook";"21826.634999999987";"0"
"2025-01-11";"Google";"5566.832999999999";"0"
"2025-01-12";"CJ";"2751.64575576";"0"
"2025-01-12";"Facebook";"26964.996";"0"
"2025-01-12";"Google";"6352.607";"0"
"2025-01-13";"CJ";"1480.4220689999997";"0"
"2025-01-13";"Facebook";"21840.49900000001";"0"
"2025-01-13";"Google";"6215.214";"0"
"2025-01-14";"CJ";"2008.9064226";"0"
"2025-01-14";"Facebook";"17307.591000000004";"0"
"2025-01-14";"Google";"4703.598999999999";"0"
"2025-01-15";"CJ";"2371.6539957000005";"0"
"2025-01-15";"Facebook";"17488.526000000034";"0"
"2025-01-15";"Google";"5588.303";"0"
"2025-01-16";"CJ";"1917.8952869000002";"0"
"2025-01-16";"Facebook";"16396.094000000023";"0"
"2025-01-16";"Google";"5693.555";"0"
"2025-01-17";"CJ";"2714.2127011999996";"0"
"2025-01-17";"Facebook";"17532.55399999999";"0"
"2025-01-17";"Google";"4412.642";"0"
"2025-01-18";"CJ";"1723.3659970000003";"0"
"2025-01-18";"Facebook";"13125.862000000008";"0"
"2025-01-18";"Google";"5833.956";"0"
"2025-01-19";"CJ";"2073.4097919200003";"0"
"2025-01-19";"Facebook";"11644.21200000001";"0"
"2025-01-19";"Google";"4332.847";"0"
"2025-01-20";"CJ";"1826.84293635";"0"
"2025-01-20";"Facebook";"7697.448000000002";"0"
"2025-01-20";"Google";"4842.839";"0"
"2025-01-21";"CJ";"2959.27580604";"0"
"2025-01-21";"Facebook";"8490.987999999998";"0"
"2025-01-21";"Google";"4291.192";"0"
"2025-01-22";"CJ";"486.9174695";"0"
"2025-01-22";"Facebook";"10830.810999999969";"0"
"2025-01-22";"Google";"5971.787";"0"
"2025-01-23";"CJ";"1419.8067658500001";"0"
"2025-01-23";"Facebook";"10720.798999999977";"0"
"2025-01-23";"Google";"5051.227999999999";"0"
"2025-01-24";"CJ";"410.67131040000004";"0"
"2025-01-24";"Facebook";"10235.169999999984";"0"
"2025-01-24";"Google";"1763.6919999999998";"0"
"2025-01-25";"CJ";"1442.1081582";"0"
"2025-01-25";"Facebook";"10248.776000000038";"0"
"2025-01-25";"Google";"1490.08";"0"
"2025-01-26";"CJ";"3158.7914165999996";"0"
"2025-01-26";"Facebook";"10824.765000000023";"0"
"2025-01-26";"Google";"3200.23";"0"
"2025-01-27";"CJ";"1972.8236995999996";"0"
"2025-01-27";"Facebook";"10702.239999999985";"0"
"2025-01-27";"Google";"2430.1630000000005";"0"
"2025-01-28";"CJ";"728.6565874999999";"0"
"2025-01-28";"Facebook";"12835.885999999979";"0"
"2025-01-28";"Google";"2192.8089999999997";"0"
"2025-01-29";"CJ";"661.6007262000002";"0"
"2025-01-29";"Facebook";"12230.612999999994";"0"
"2025-01-29";"Google";"2378.5290000000005";"0"
"2025-01-30";"CJ";"688.7345237";"0"
"2025-01-30";"Facebook";"11877.851999999995";"0"
"2025-01-30";"Google";"1573.7920000000001";"0"
"2025-01-31";"CJ";"2332.2639532500007";"0"
"2025-01-31";"Facebook";"7159.366999999989";"0"
"2025-01-31";"Google";"2247.743";"0"
"2025-02-01";"CJ";"1266.8612608";"0"
"2025-02-01";"Facebook";"5484.534000000004";"0"
"2025-02-01";"Google";"2672.249";"0"
"2025-02-02";"CJ";"3202.98150656";"0"
"2025-02-02";"Facebook";"6915.518000000005";"0"
"2025-02-02";"Google";"2953.4030000000002";"0"
"2025-02-03";"CJ";"1850.2437439999999";"0"
"2025-02-03";"Facebook";"8420.577000000003";"0"
"2025-02-03";"Google";"2526.0960000000005";"0"
"2025-02-04";"CJ";"810.7073121000001";"0"
"2025-02-04";"Facebook";"12164.640999999978";"0"
"2025-02-04";"Google";"3658.7509999999997";"0"
"2025-02-05";"CJ";"2558.700716";"0"
"2025-02-05";"Facebook";"15982.770999999982";"0"
"2025-02-05";"Google";"3845.3309999999997";"0"
"2025-02-06";"CJ";"3923.7487683";"0"
"2025-02-06";"Facebook";"14940.615000000002";"0"
"2025-02-06";"Google";"3886.681";"0"
"2025-02-07";"CJ";"1580.1415143800002";"0"
"2025-02-07";"Facebook";"14907.082000000002";"0"
"2025-02-07";"Google";"5172.073";"0"
"2025-02-08";"CJ";"1665.5794849200001";"0"
"2025-02-08";"Facebook";"13816.421000000013";"0"
"2025-02-08";"Google";"4588.328";"0"
"2025-02-09";"CJ";"1556.37820968";"0"
"2025-02-09";"Facebook";"15994.863000000014";"0"
"2025-02-09";"Google";"5522.984";"0"
"2025-02-10";"CJ";"1246.6143432";"0"
"2025-02-10";"Facebook";"15034.090999999986";"0"
"2025-02-10";"Google";"4186.53";"0"
"2025-02-11";"CJ";"3039.875240199999";"0"
"2025-02-11";"Facebook";"10595.792000000009";"0"
"2025-02-11";"Google";"3444.224";"0"
"2025-02-12";"CJ";"2021.4622696000004";"0"
"2025-02-12";"Facebook";"10083.213000000003";"0"
"2025-02-12";"Google";"3622.457";"0"
"2025-02-13";"CJ";"1284.8931476000002";"0"
"2025-02-13";"Facebook";"12894.369000000017";"0"
"2025-02-13";"Google";"3984.0560000000005";"0"
"2025-02-14";"CJ";"2276.5906199999995";"0"
"2025-02-14";"Facebook";"10600.38899999999";"0"
"2025-02-14";"Google";"3239.0519999999997";"0"
"2025-02-15";"CJ";"2210.2852668";"0"
"2025-02-15";"Facebook";"6098.970999999981";"0"
"2025-02-15";"Google";"2993.322";"0"
"2025-02-16";"CJ";"1820.1971848800008";"0"
"2025-02-16";"Facebook";"7641.035999999997";"0"
"2025-02-16";"Google";"4055.407";"0"
"2025-02-17";"CJ";"2389.702901495";"0"
"2025-02-17";"Facebook";"6002.969999999997";"0"
"2025-02-17";"Google";"3750.7639999999997";"0"
"2025-02-18";"CJ";"690.31687725";"0"
"2025-02-18";"Facebook";"6433.977000000003";"0"
"2025-02-18";"Google";"3220.68";"0"
"2025-02-19";"CJ";"1550.92043083";"0"
"2025-02-19";"Facebook";"7013.077999999994";"0"
"2025-02-19";"Google";"2957.9539999999997";"0"
"2025-02-20";"CJ";"2622.96049785";"0"
"2025-02-20";"Facebook";"6537.048999999993";"0"
"2025-02-20";"Google";"2035.6499999999999";"0"
"2025-02-21";"CJ";"2005.6966160000002";"0"
"2025-02-21";"Facebook";"6272.487000000026";"0"
"2025-02-21";"Google";"1407.584";"0"
"2025-02-22";"CJ";"2385.8223859499994";"0"
"2025-02-22";"Facebook";"6421.48900000002";"0"
"2025-02-22";"Google";"1536.191";"0"
"2025-02-23";"CJ";"3280.4126385499994";"0"
"2025-02-23";"Facebook";"7122.101000000016";"0"
"2025-02-23";"Google";"2134.391";"0"
"2025-02-24";"CJ";"1386.4535104000001";"0"
"2025-02-24";"Facebook";"6341.087000000029";"0"
"2025-02-24";"Google";"1766.228";"0"
"2025-02-25";"CJ";"1828.342635";"0"
"2025-02-25";"Facebook";"7497.349000000006";"0"
"2025-02-25";"Google";"2093.66";"0"
"2025-02-26";"CJ";"2355.4216944";"0"
"2025-02-26";"Facebook";"10859.723000000036";"0"
"2025-02-26";"Google";"2571.2459999999996";"0"
"2025-02-27";"CJ";"2054.3475145049997";"0"
"2025-02-27";"Facebook";"11020.035999999976";"0"
"2025-02-27";"Google";"3085.1749999999997";"0"
"2025-02-28";"CJ";"1814.4063454500001";"0"
"2025-02-28";"Facebook";"10709.709000000026";"0"
"2025-02-28";"Google";"2743.718";"0"
"2025-03-01";"CJ";"2145.6636374000004";"0"
"2025-03-01";"Facebook";"10136.551000000025";"0"
"2025-03-01";"Google";"2821.2159999999994";"0"
"2025-03-02";"CJ";"3072.001986";"0"
"2025-03-02";"Facebook";"12220.18800000002";"0"
"2025-03-02";"Google";"3428.2739999999994";"0"
"2025-03-03";"CJ";"2575.3067020000003";"0"
"2025-03-03";"Facebook";"9987.206000000015";"0"
"2025-03-03";"Google";"3533.198";"0"
"2025-03-04";"CJ";"4509.1333986";"0"
"2025-03-04";"Facebook";"10052.282999999978";"0"
"2025-03-04";"Google";"3397.929";"0"
"2025-03-05";"CJ";"1813.8570210000003";"0"
"2025-03-05";"Facebook";"10718.216000000006";"0"
"2025-03-05";"Google";"3084.688";"0"
"2025-03-06";"CJ";"3002.5125144000003";"0"
"2025-03-06";"Facebook";"9518.966999999984";"0"
"2025-03-06";"Google";"2767.142";"0"
"2025-03-07";"CJ";"1376.2498902500001";"0"
"2025-03-07";"Facebook";"8924.20199999999";"0"
"2025-03-07";"Google";"2959.919";"0"
"2025-03-08";"CJ";"2364.0513695199998";"0"
"2025-03-08";"Facebook";"8279.975000000011";"0"
"2025-03-08";"Google";"3173.938";"0"
"2025-03-09";"CJ";"3424.5358860799997";"0"
"2025-03-09";"Facebook";"9731.797000000002";"0"
"2025-03-09";"Google";"3518.819";"0"
"2025-03-10";"CJ";"2840.957253";"0"
"2025-03-10";"Facebook";"10084.230000000029";"0"
"2025-03-10";"Google";"3422.5460000000003";"0"
"2025-03-11";"CJ";"2103.2580852";"0"
"2025-03-11";"Facebook";"8483.084000000017";"0"
"2025-03-11";"Google";"3004.0380000000005";"0"
"2025-03-12";"CJ";"895.1384063";"0"
"2025-03-12";"Facebook";"8410.843999999988";"0"
"2025-03-12";"Google";"2905.6459999999997";"0"
"2025-03-13";"CJ";"1655.9772369";"0"
"2025-03-13";"Facebook";"8727.887000000006";"0"
"2025-03-13";"Google";"2950.5530000000003";"0"
"2025-03-14";"CJ";"1618.2640346849998";"0"
"2025-03-14";"Facebook";"9023.642999999982";"0"
"2025-03-14";"Google";"2626.974";"0"
"2025-03-15";"CJ";"2586.9512968500003";"0"
"2025-03-15";"Facebook";"7873.977000000015";"0"
"2025-03-15";"Google";"2586.9090000000006";"0"
"2025-03-16";"CJ";"2056.8790099000003";"0"
"2025-03-16";"Facebook";"9913.135000000013";"0"
"2025-03-16";"Google";"3180.0759999999996";"0"
"2025-03-17";"CJ";"3057.1674058500003";"0"
"2025-03-17";"Facebook";"18155.394000000026";"0"
"2025-03-17";"Google";"3187.4060000000004";"0"
"2025-03-18";"CJ";"2876.2765075";"0"
"2025-03-18";"Facebook";"13193.826";"0"
"2025-03-18";"Google";"3582.214";"0"
"2025-03-19";"CJ";"1050.2644296";"0"
"2025-03-19";"Facebook";"11391.587999999963";"0"
"2025-03-19";"Google";"4574.356";"0"
"2025-03-20";"CJ";"3423.4871957999994";"0"
"2025-03-20";"Facebook";"11401.538000000033";"0"
"2025-03-20";"Google";"3010.079";"0"
"2025-03-21";"CJ";"985.3464421000001";"0"
"2025-03-21";"Facebook";"6974.694999999989";"0"
"2025-03-21";"Google";"2813.3269999999998";"0"
"2025-03-22";"CJ";"3018.5618953450003";"0"
"2025-03-22";"Facebook";"8030.187";"0"
"2025-03-22";"Google";"2963.304";"0"
"2025-03-23";"CJ";"1817.6331305";"0"
"2025-03-23";"Facebook";"9347.602000000026";"0"
"2025-03-23";"Google";"3339.7479999999996";"0"
"2025-03-24";"CJ";"3289.16834275";"0"
"2025-03-24";"Facebook";"9169.729999999996";"0"
"2025-03-24";"Google";"2942.063";"0"
"2025-03-25";"CJ";"2464.6066093";"0"
"2025-03-25";"Facebook";"7918.395000000033";"0"
"2025-03-25";"Google";"2806.375";"0"
"2025-03-26";"CJ";"3019.1653705500003";"0"
"2025-03-26";"Facebook";"8774.230000000025";"0"
"2025-03-26";"Google";"2743.891";"0"
"2025-03-27";"CJ";"3078.4573470000005";"0"
"2025-03-27";"Facebook";"9613.37799999996";"0"
"2025-03-27";"Google";"2698.982";"0"
"2025-03-28";"CJ";"1519.12891455";"0"
"2025-03-28";"Facebook";"7688.568999999992";"0"
"2025-03-28";"Google";"2710.382";"0"
"2025-03-29";"CJ";"6301.311559950001";"0"
"2025-03-29";"Facebook";"7817.046000000024";"0"
"2025-03-29";"Google";"2713.120999999999";"0"
"2025-03-30";"CJ";"2638.5437903";"0"
"2025-03-30";"Facebook";"9336.443000000036";"0"
"2025-03-30";"Google";"2816.423";"0"
"2025-03-31";"CJ";"5064.572907";"0"
"2025-03-31";"Facebook";"8848.844999999976";"0"
"2025-03-31";"Google";"2623.202";"0"
"2025-04-01";"CJ";"1110.35076075";"0"
"2025-04-01";"Facebook";"9666.374999999998";"0"
"2025-04-01";"Google";"3338.863";"0"
"2025-04-02";"CJ";"1816.59884715";"0"
"2025-04-02";"Facebook";"10571.33100000001";"0"
"2025-04-02";"Google";"1968.8199999999997";"0"
"2025-04-03";"CJ";"1886.5454822500003";"0"
"2025-04-03";"Facebook";"9599.686000000036";"0"
"2025-04-03";"Google";"1439.902";"0"
"2025-04-04";"CJ";"2015.9548965000001";"0"
"2025-04-04";"Facebook";"10189.565999999986";"0"
"2025-04-04";"Google";"2205.025";"0"
"2025-04-05";"CJ";"3034.7626478399998";"0"
"2025-04-05";"Facebook";"11347.148000000034";"0"
"2025-04-05";"Google";"2304.643";"0"
"2025-04-06";"CJ";"4460.8820936";"0"
"2025-04-06";"Facebook";"12163.694000000007";"0"
"2025-04-06";"Google";"3194.01";"0"
"2025-04-07";"CJ";"2832.1787856";"0"
"2025-04-07";"Facebook";"11996.734999999935";"0"
"2025-04-07";"Google";"3200.5109999999995";"0"
"2025-04-08";"CJ";"3151.39179575";"0"
"2025-04-08";"Facebook";"12952.688999999988";"0"
"2025-04-08";"Google";"3112.5259999999994";"0"
"2025-04-09";"CJ";"2360.44931025";"0"
"2025-04-09";"Facebook";"14189.576999999997";"0"
"2025-04-09";"Google";"2712.214";"0"
"2025-04-10";"CJ";"794.3121430000001";"0"
"2025-04-10";"Facebook";"13874.70600000003";"0"
"2025-04-10";"Google";"2859.622";"0"
"2025-04-11";"CJ";"1469.9614255000001";"0"
"2025-04-11";"Facebook";"14826.467999999937";"0"
"2025-04-11";"Google";"2272.407";"0"
"2025-04-12";"CJ";"2530.1446414800002";"0"
"2025-04-12";"Facebook";"13692.412999999975";"0"
"2025-04-12";"Google";"3393.041";"0"
"2025-04-13";"CJ";"5159.20017944";"0"
"2025-04-13";"Facebook";"15752.321999999946";"0"
"2025-04-13";"Google";"4292.363";"0"
"2025-04-14";"CJ";"1816.6018349";"0"
"2025-04-14";"Facebook";"14383.790999999965";"0"
"2025-04-14";"Google";"6440.927999999999";"0"
"2025-04-15";"CJ";"2030.1476";"0"
"2025-04-15";"Facebook";"14143.411999999964";"0"
"2025-04-15";"Google";"6967.67";"0"
"2025-04-16";"CJ";"2307.418364";"0"
"2025-04-16";"Facebook";"14660.307000000012";"0"
"2025-04-16";"Google";"5721.434";"0"
"2025-04-17";"CJ";"1391.4450732";"0"
"2025-04-17";"Facebook";"13979.17499999993";"0"
"2025-04-17";"Google";"5418.734";"0"
"2025-04-18";"CJ";"1466.6412462";"0"
"2025-04-18";"Facebook";"14658.069999999947";"0"
"2025-04-18";"Google";"5430.646";"0"
"2025-04-19";"CJ";"1749.5744409";"0"
"2025-04-19";"Facebook";"13020.073000000006";"0"
"2025-04-19";"Google";"4432.7959999999985";"0"
"2025-04-20";"CJ";"2182.8978171";"0"
"2025-04-20";"Facebook";"14588.078999999983";"0"
"2025-04-20";"Google";"4840.514999999999";"0"
"2025-04-21";"CJ";"2867.802487";"0"
"2025-04-21";"Facebook";"14282.609999999948";"0"
"2025-04-21";"Google";"4347.484";"0"
"2025-04-22";"CJ";"1829.1964446";"0"
"2025-04-22";"Facebook";"11498.340999999999";"0"
"2025-04-22";"Google";"4234.5380000000005";"0"
"2025-04-23";"CJ";"1230.8777399800001";"0"
"2025-04-23";"Facebook";"14999.044999999918";"0"
"2025-04-23";"Google";"4942.9439999999995";"0"
"2025-04-24";"CJ";"2365.620345";"0"
"2025-04-24";"Facebook";"19153.136";"0"
"2025-04-24";"Google";"4536.803";"0"
"2025-04-25";"CJ";"3442.53301175";"0"
"2025-04-25";"Facebook";"16501.501999999986";"0"
"2025-04-25";"Google";"4269.711000000001";"0"
"2025-04-26";"CJ";"1743.23556104";"0"
"2025-04-26";"Facebook";"15589.187000000022";"0"
"2025-04-26";"Google";"4263.596";"0"
"2025-04-27";"CJ";"4015.7074056799997";"0"
"2025-04-27";"Facebook";"16704.585000000003";"0"
"2025-04-27";"Google";"5462.835";"0"
"2025-04-28";"CJ";"4163.671352900001";"0"
"2025-04-28";"Facebook";"16241.099000000018";"0"
"2025-04-28";"Google";"5289.244";"0"
"2025-04-29";"CJ";"2990.444002";"0"
"2025-04-29";"Facebook";"13985.506999999994";"0"
"2025-04-29";"Google";"5556.383";"0"
"2025-04-30";"CJ";"2967.0819192000004";"0"
"2025-04-30";"Facebook";"12310.49500000005";"0"
"2025-04-30";"Google";"4883.107";"0"
"2025-05-01";"CJ";"1395.1235168500002";"0"
"2025-05-01";"Facebook";"13313.680000000013";"0"
"2025-05-01";"Google";"5441.583";"0"
"2025-05-02";"CJ";"1765.3939679200003";"0"
"2025-05-02";"Facebook";"12542.73899999999";"0"
"2025-05-02";"Google";"3949.7700000000004";"0"
"2025-05-03";"CJ";"2843.9567002800004";"0"
"2025-05-03";"Facebook";"13245.894000000011";"0"
"2025-05-03";"Google";"4955.814";"0"
"2025-05-04";"CJ";"4625.42423036";"0"
"2025-05-04";"Facebook";"15849.603000000017";"0"
"2025-05-04";"Google";"6485.908";"0"
"2025-05-05";"CJ";"1963.6513762499999";"0"
"2025-05-05";"Facebook";"13986.767999999867";"0"
"2025-05-05";"Google";"5521.814";"0"
"2025-05-06";"CJ";"1232.8973649999998";"0"
"2025-05-06";"Facebook";"15432.15200000003";"0"
"2025-05-06";"Google";"3760.679";"0"
"2025-05-07";"CJ";"2415.8316178";"0"
"2025-05-07";"Facebook";"15575.232999999891";"0"
"2025-05-07";"Google";"2924.3510000000006";"0"
"2025-05-08";"CJ";"1030.5640853999998";"0"
"2025-05-08";"Facebook";"15906.695999999985";"0"
"2025-05-08";"Google";"2816.004";"0"
"2025-05-09";"CJ";"3912.7191675000004";"0"
"2025-05-09";"Facebook";"16043.47299999998";"0"
"2025-05-09";"Google";"5075.4349999999995";"0"
"2025-05-10";"CJ";"2982.84076896";"0"
"2025-05-10";"Facebook";"15734.940999999984";"0"
"2025-05-10";"Google";"4574.317";"0"
"2025-05-11";"CJ";"2131.5020532";"0"
"2025-05-11";"Facebook";"18711.811999999976";"0"
"2025-05-11";"Google";"5974.042";"0"
"2025-05-12";"CJ";"3265.9593304500004";"0"
"2025-05-12";"Facebook";"15712.015000000025";"0"
"2025-05-12";"Google";"4837.644";"0"
"2025-05-13";"CJ";"2435.8494717000003";"0"
"2025-05-13";"Facebook";"15869.053999999935";"0"
"2025-05-13";"Google";"5543.9490000000005";"0"
"2025-05-14";"CJ";"2808.0665329999997";"0"
"2025-05-14";"Facebook";"16271.005999999965";"0"
"2025-05-14";"Google";"4794.654";"0"
"2025-05-15";"CJ";"2232.1378894500003";"0"
"2025-05-15";"Facebook";"15308.842999999993";"0"
"2025-05-15";"Google";"3085.2559999999994";"0"
"2025-05-16";"CJ";"2504.8423531500002";"0"
"2025-05-16";"Facebook";"15567.588";"0"
"2025-05-16";"Google";"3246.1959999999995";"0"
"2025-05-17";"CJ";"4476.341774476";"0"
"2025-05-17";"Facebook";"16392.813999999962";"0"
"2025-05-17";"Google";"3952.98";"0"
"2025-05-18";"CJ";"2214.7560199600002";"0"
"2025-05-18";"Facebook";"18662.016999999934";"0"
"2025-05-18";"Google";"6441.6759999999995";"0"
"2025-05-19";"CJ";"4536.3962355799995";"0"
"2025-05-19";"Facebook";"16071.105999999947";"0"
"2025-05-19";"Google";"4000.5389999999998";"0"
"2025-05-20";"CJ";"2675.6982645999997";"0"
"2025-05-20";"Facebook";"16073.455931799945";"0"
"2025-05-20";"Google";"3603.9289999999996";"0"
"2025-05-21";"CJ";"3543.7865607500007";"0"
"2025-05-21";"Facebook";"15851.757701649929";"0"
"2025-05-21";"Google";"2039.3560000000004";"0"
"2025-05-22";"CJ";"1184.4636440000002";"0"
"2025-05-22";"Facebook";"13636.357826499943";"0"
"2025-05-22";"Google";"1793.7579999999998";"0"
"2025-05-23";"CJ";"1762.3074732";"0"
"2025-05-23";"Facebook";"13323.277062780016";"0"
"2025-05-23";"Google";"1811.259";"0"
"2025-05-24";"CJ";"2905.8197285499996";"0"
"2025-05-24";"Facebook";"10032.352855649982";"0"
"2025-05-24";"Google";"2109.083";"0"
"2025-05-25";"CJ";"1433.13881815";"0"
"2025-05-25";"Facebook";"13346.647161249919";"0"
"2025-05-25";"Google";"2457.2870000000003";"0"
"2025-05-26";"CJ";"2962.5005826";"0"
"2025-05-26";"Facebook";"11463.461392";"0"
"2025-05-26";"Google";"2535.965";"0"
"2025-05-27";"CJ";"5226.6239282999995";"0"
"2025-05-27";"Facebook";"10007.763933799972";"0"
"2025-05-27";"Google";"2726.1050000000005";"0"
"2025-05-28";"CJ";"360.51847990000005";"0"
"2025-05-28";"Facebook";"9339.319494330031";"0"
"2025-05-28";"Google";"2387.453";"0"
"2025-05-29";"CJ";"4923.357670324999";"0"
"2025-05-29";"Facebook";"9406.982035024994";"0"
"2025-05-29";"Google";"2792.544";"0"
"2025-05-30";"CJ";"3998.7861124500005";"0"
"2025-05-30";"Facebook";"8974.108003049994";"0"
"2025-05-30";"Google";"2175.821";"0"
