"Channel group";"Channel";"Days";"Marketing spend";"Compare range: Marketing spend"
"Social Paid";"Facebook";"2023-08-02";"36590.75433706501";"0"
"Affiliate";"CJ";"2023-08-03";"1688.38114";"0"
"Search Paid";"Google";"2023-08-03";"7299.849";"0"
"Social Paid";"Facebook";"2023-08-03";"37470.69307537499";"0"
"Affiliate";"CJ";"2023-08-04";"2111.8260108";"0"
"Search Paid";"Google";"2023-08-04";"6807.753000000001";"0"
"Social Paid";"Facebook";"2023-08-04";"35054.26322375999";"0"
"Affiliate";"CJ";"2023-08-05";"862.6209379199998";"0"
"Search Paid";"Google";"2023-08-05";"5338.719999999999";"0"
"Social Paid";"Facebook";"2023-08-05";"37607.95436133597";"0"
"Affiliate";"CJ";"2023-08-06";"1781.03485992";"0"
"Search Paid";"Google";"2023-08-06";"7299.522999999999";"0"
"Social Paid";"Facebook";"2023-08-06";"38773.371340559985";"0"
"Affiliate";"CJ";"2023-08-07";"897.8270713499999";"0"
"Search Paid";"Google";"2023-08-07";"10736.236999999997";"0"
"Social Paid";"Facebook";"2023-08-07";"38362.157351904985";"0"
"Affiliate";"CJ";"2023-08-08";"399.43455079999995";"0"
"Search Paid";"Google";"2023-08-08";"6974.505999999999";"0"
"Social Paid";"Facebook";"2023-08-08";"38074.177788440014";"0"
"Affiliate";"CJ";"2023-08-09";"1867.5589023000002";"0"
"Search Paid";"Google";"2023-08-09";"6460.289999999999";"0"
"Social Paid";"Facebook";"2023-08-09";"38412.20106685";"0"
"Affiliate";"CJ";"2023-08-10";"2449.2086170199996";"0"
"Search Paid";"Google";"2023-08-10";"7130.871";"0"
"Social Paid";"Facebook";"2023-08-10";"32942.39485501802";"0"
"Affiliate";"CJ";"2023-08-11";"1583.3709739499998";"0"
"Search Paid";"Google";"2023-08-11";"4769.07";"0"
"Social Paid";"Facebook";"2023-08-11";"30842.317618194993";"0"
"Affiliate";"CJ";"2023-08-12";"388.1525545799999";"0"
"Search Paid";"Google";"2023-08-12";"4283.410000000001";"0"
"Social Paid";"Facebook";"2023-08-12";"33424.604453753986";"0"
"Affiliate";"CJ";"2023-08-13";"1438.3478776219995";"0"
"Search Paid";"Google";"2023-08-13";"4332.08";"0"
"Social Paid";"Facebook";"2023-08-13";"32522.665895920007";"0"
"Affiliate";"CJ";"2023-08-14";"1406.0509872";"0"
"Search Paid";"Google";"2023-08-14";"5407.7";"0"
"Social Paid";"Facebook";"2023-08-14";"31792.580154600015";"0"
"Affiliate";"CJ";"2023-08-15";"692.57259155";"0"
"Search Paid";"Google";"2023-08-15";"4534.46";"0"
"Social Paid";"Facebook";"2023-08-15";"34052.93467793002";"0"
"Affiliate";"CJ";"2023-08-16";"1347.7204155";"0"
"Search Paid";"Google";"2023-08-16";"5050.8640000000005";"0"
"Social Paid";"Facebook";"2023-08-16";"36009.66684805498";"0"
"Social Paid";"TikTok";"2023-08-16";"95.524";"0"
"Affiliate";"CJ";"2023-08-17";"2022.6811694499997";"0"
"Search Paid";"Google";"2023-08-17";"4750.143";"0"
"Social Paid";"Facebook";"2023-08-17";"35525.168315055";"0"
"Social Paid";"TikTok";"2023-08-17";"355.716";"0"
"Affiliate";"CJ";"2023-08-18";"1179.1412028";"0"
"Search Paid";"Google";"2023-08-18";"5576.472000000001";"0"
"Social Paid";"Facebook";"2023-08-18";"27376.826429879988";"0"
"Social Paid";"TikTok";"2023-08-18";"356.731";"0"
"Affiliate";"CJ";"2023-08-19";"2177.0302647500002";"0"
"Search Paid";"Google";"2023-08-19";"5132.081";"0"
"Social Paid";"Facebook";"2023-08-19";"11962.866280800003";"0"
"Social Paid";"TikTok";"2023-08-19";"358.165";"0"
"Affiliate";"CJ";"2023-08-20";"971.0289612000001";"0"
"Search Paid";"Google";"2023-08-20";"5006.386";"0"
"Social Paid";"Facebook";"2023-08-20";"34118.13761425";"0"
"Social Paid";"TikTok";"2023-08-20";"342.166";"0"
"Affiliate";"CJ";"2023-08-21";"1235.8790336499999";"0"
"Search Paid";"Google";"2023-08-21";"4578.182";"0"
"Social Paid";"Facebook";"2023-08-21";"35507.51534135501";"0"
"Social Paid";"TikTok";"2023-08-21";"355.95000000000005";"0"
"Affiliate";"CJ";"2023-08-22";"1902.2187767";"0"
"Search Paid";"Google";"2023-08-22";"5755.467999999999";"0"
"Social Paid";"Facebook";"2023-08-22";"30571.038712060003";"0"
"Social Paid";"TikTok";"2023-08-22";"357.76";"0"
"Affiliate";"CJ";"2023-08-23";"818.1258999";"0"
"Search Paid";"Google";"2023-08-23";"7017.573";"0"
"Social Paid";"Facebook";"2023-08-23";"36164.63455467";"0"
"Social Paid";"TikTok";"2023-08-23";"355.472";"0"
"Affiliate";"CJ";"2023-08-24";"455.20047793000003";"0"
"Search Paid";"Google";"2023-08-24";"6248.344999999998";"0"
"Social Paid";"Facebook";"2023-08-24";"43157.088900442";"0"
"Social Paid";"TikTok";"2023-08-24";"308.62";"0"
"Affiliate";"CJ";"2023-08-25";"668.4594678999999";"0"
"Search Paid";"Google";"2023-08-25";"5801.947";"0"
"Social Paid";"Facebook";"2023-08-25";"20740.967427309995";"0"
"Social Paid";"TikTok";"2023-08-25";"0";"0"
"Affiliate";"CJ";"2023-08-26";"1949.0243009999995";"0"
"Search Paid";"Google";"2023-08-26";"6809.245";"0"
"Social Paid";"Facebook";"2023-08-26";"48287.14889949998";"0"
"Affiliate";"CJ";"2023-08-27";"1291.6126789999998";"0"
"Search Paid";"Google";"2023-08-27";"5752.982";"0"
"Social Paid";"Facebook";"2023-08-27";"39575.339643";"0"
"Affiliate";"CJ";"2023-08-28";"2619.3016714699997";"0"
"Search Paid";"Google";"2023-08-28";"7912.445000000001";"0"
"Social Paid";"Facebook";"2023-08-28";"33898.60981667998";"0"
"Affiliate";"CJ";"2023-08-29";"706.4435686";"0"
"Search Paid";"Google";"2023-08-29";"5862.836";"0"
"Social Paid";"Facebook";"2023-08-29";"34272.3765461";"0"
"Affiliate";"CJ";"2023-08-30";"254.68137939999997";"0"
"Search Paid";"Google";"2023-08-30";"5798.004000000001";"0"
"Social Paid";"Facebook";"2023-08-30";"42674.27250019999";"0"
"Affiliate";"CJ";"2023-08-31";"1114.6270023000002";"0"
"Search Paid";"Google";"2023-08-31";"4686.000000000001";"0"
"Social Paid";"Facebook";"2023-08-31";"41499.847207350016";"0"
"Affiliate";"CJ";"2023-09-01";"2339.8594620000003";"0"
"Search Paid";"Google";"2023-09-01";"5950.76";"0"
"Social Paid";"Facebook";"2023-09-01";"31840.84612560001";"0"
"Affiliate";"CJ";"2023-09-02";"985.81306824";"0"
"Search Paid";"Google";"2023-09-02";"5717.12";"0"
"Social Paid";"Facebook";"2023-09-02";"56514.87171792004";"0"
"Affiliate";"CJ";"2023-09-03";"691.7579776800001";"0"
"Search Paid";"Google";"2023-09-03";"8575.234";"0"
"Social Paid";"Facebook";"2023-09-03";"52659.979467480036";"0"
"Affiliate";"CJ";"2023-09-04";"1967.3790889200002";"0"
"Search Paid";"Google";"2023-09-04";"5333.970000000001";"0"
"Social Paid";"Facebook";"2023-09-04";"13998.090731520007";"0"
"Affiliate";"CJ";"2023-09-05";"1883.5375454";"0"
"Search Paid";"Google";"2023-09-05";"6615.040000000001";"0"
"Social Paid";"Facebook";"2023-09-05";"20686.19463424499";"0"
"Affiliate";"CJ";"2023-09-06";"971.86945326";"0"
"Search Paid";"Google";"2023-09-06";"7016.870000000001";"0"
"Social Paid";"Facebook";"2023-09-06";"21121.94060298001";"0"
"Affiliate";"CJ";"2023-09-07";"1828.9460512";"0"
"Search Paid";"Google";"2023-09-07";"6891.16";"0"
"Social Paid";"Facebook";"2023-09-07";"16103.331793869991";"0"
"Affiliate";"CJ";"2023-09-08";"1533.7272371000001";"0"
"Search Paid";"Google";"2023-09-08";"7113.319999999998";"0"
"Social Paid";"Facebook";"2023-09-08";"53728.79204274999";"0"
"Affiliate";"CJ";"2023-09-09";"1645.1571114";"0"
"Search Paid";"Google";"2023-09-09";"7246.295999999999";"0"
"Social Paid";"Facebook";"2023-09-09";"19953.858572999998";"0"
"Social Paid";"TikTok";"2023-09-09";"223.84400000000002";"0"
"Search Paid";"Google";"2023-09-10";"6838.950000000001";"0"
"Social Paid";"Facebook";"2023-09-10";"31740.01559388001";"0"
"Social Paid";"TikTok";"2023-09-10";"1343.895";"0"
"Affiliate";"CJ";"2023-09-11";"649.2568875000001";"0"
"Search Paid";"Google";"2023-09-11";"7346.444999999998";"0"
"Social Paid";"Facebook";"2023-09-11";"37103.48737875";"0"
"Social Paid";"TikTok";"2023-09-11";"1328.857";"0"
"Affiliate";"CJ";"2023-09-12";"1496.9273177900002";"0"
"Search Paid";"Google";"2023-09-12";"7827.219999999999";"0"
"Social Paid";"Facebook";"2023-09-12";"42594.58811717";"0"
"Affiliate";"CJ";"2023-09-13";"1328.3066892";"0"
"Search Paid";"Google";"2023-09-13";"5911.719999999999";"0"
"Social Paid";"Facebook";"2023-09-13";"38919.47481380001";"0"
"Affiliate";"CJ";"2023-09-14";"782.9052140000001";"0"
"Search Paid";"Google";"2023-09-14";"5756.9800000000005";"0"
"Social Paid";"Facebook";"2023-09-14";"31993.296549760016";"0"
"Affiliate";"CJ";"2023-09-15";"1102.5062994";"0"
"Search Paid";"Google";"2023-09-15";"4524.0199999999995";"0"
"Social Paid";"Facebook";"2023-09-15";"26567.72312034";"0"
"Affiliate";"CJ";"2023-09-16";"1739.8696488000005";"0"
"Search Paid";"Google";"2023-09-16";"6071.608";"0"
"Social Paid";"Facebook";"2023-09-16";"26640.152546685";"0"
"Affiliate";"CJ";"2023-09-17";"2696.8203535500006";"0"
"Search Paid";"Google";"2023-09-17";"7224.614";"0"
"Social Paid";"Facebook";"2023-09-17";"29565.711556109993";"0"
"Affiliate";"CJ";"2023-09-18";"2039.7176375";"0"
"Search Paid";"Google";"2023-09-18";"6970.7040000000015";"0"
"Social Paid";"Facebook";"2023-09-18";"25427.365952844993";"0"
"Affiliate";"CJ";"2023-09-19";"358.05011165";"0"
"Search Paid";"Google";"2023-09-19";"6691.592";"0"
"Social Paid";"Facebook";"2023-09-19";"26936.33640043501";"0"
"Affiliate";"CJ";"2023-09-20";"194.14007469999999";"0"
"Search Paid";"Google";"2023-09-20";"5875.08";"0"
"Social Paid";"Facebook";"2023-09-20";"31774.474851989988";"0"
"Affiliate";"CJ";"2023-09-21";"1656.2630531";"0"
"Search Paid";"Google";"2023-09-21";"6988.460000000001";"0"
"Social Paid";"Facebook";"2023-09-21";"34451.34431504003";"0"
"Search Paid";"Google";"2023-09-22";"5522.25";"0"
"Social Paid";"Facebook";"2023-09-22";"36447.37885393499";"0"
"Affiliate";"CJ";"2023-09-23";"501.16067999999996";"0"
"Search Paid";"Google";"2023-09-23";"4264.460999999999";"0"
"Social Paid";"Facebook";"2023-09-23";"35269.561509736006";"0"
"Affiliate";"CJ";"2023-09-24";"376.42735519999997";"0"
"Search Paid";"Google";"2023-09-24";"6944.646999999999";"0"
"Social Paid";"Facebook";"2023-09-24";"33863.68329639203";"0"
"Affiliate";"CJ";"2023-09-25";"1053.44944905";"0"
"Search Paid";"Google";"2023-09-25";"7092.750999999998";"0"
"Social Paid";"Facebook";"2023-09-25";"41309.36971440001";"0"
"Affiliate";"CJ";"2023-09-26";"117.97048899999999";"0"
"Search Paid";"Google";"2023-09-26";"6778.18";"0"
"Social Paid";"Facebook";"2023-09-26";"43918.66452400002";"0"
"Affiliate";"CJ";"2023-09-27";"1106.8942178";"0"
"Search Paid";"Google";"2023-09-27";"6825.79";"0"
"Social Paid";"Facebook";"2023-09-27";"33492.681552932";"0"
"Affiliate";"CJ";"2023-09-28";"247.3263078";"0"
"Search Paid";"Google";"2023-09-28";"4771.902";"0"
"Social Paid";"Facebook";"2023-09-28";"33354.92804407502";"0"
"Affiliate";"CJ";"2023-09-29";"173.58554609999996";"0"
"Search Paid";"Google";"2023-09-29";"5235.353999999999";"0"
"Social Paid";"Facebook";"2023-09-29";"30156.080891409976";"0"
"Affiliate";"CJ";"2023-09-30";"867.5784278";"0"
"Search Paid";"Google";"2023-09-30";"6192.267";"0"
"Social Paid";"Facebook";"2023-09-30";"32779.05672739598";"0"
"Affiliate";"CJ";"2023-10-01";"1893.7124096799998";"0"
"Search Paid";"Google";"2023-10-01";"8138.738";"0"
"Social Paid";"Facebook";"2023-10-01";"34725.096837844";"0"
"Affiliate";"CJ";"2023-10-02";"1783.70900883";"0"
"Search Paid";"Google";"2023-10-02";"8541.046999999999";"0"
"Social Paid";"Facebook";"2023-10-02";"30104.617938892006";"0"
"Affiliate";"CJ";"2023-10-03";"314.636216";"0"
"Search Paid";"Google";"2023-10-03";"6097.335";"0"
"Social Paid";"Facebook";"2023-10-03";"27816.555785699988";"0"
"Affiliate";"CJ";"2023-10-04";"132.9627453";"0"
"Search Paid";"Google";"2023-10-04";"6320.562000000001";"0"
"Social Paid";"Facebook";"2023-10-04";"20718.72294828001";"0"
"Affiliate";"CJ";"2023-10-05";"994.7508684";"0"
"Search Paid";"Google";"2023-10-05";"5733.67";"0"
"Social Paid";"Facebook";"2023-10-05";"12423.016642899995";"0"
"Affiliate";"CJ";"2023-10-06";"413.59282060000004";"0"
"Search Paid";"Google";"2023-10-06";"5232.104";"0"
"Social Paid";"Facebook";"2023-10-06";"15671.675388109996";"0"
"Affiliate";"CJ";"2023-10-07";"1379.381549";"0"
"Search Paid";"Google";"2023-10-07";"5315.245";"0"
"Social Paid";"Facebook";"2023-10-07";"19093.38712645001";"0"
"Affiliate";"CJ";"2023-10-08";"826.9055925";"0"
"Search Paid";"Google";"2023-10-08";"11212.882999999998";"0"
"Social Paid";"Facebook";"2023-10-08";"17616.103024000007";"0"
"Affiliate";"CJ";"2023-10-09";"1015.743498";"0"
"Search Paid";"Google";"2023-10-09";"7304.342000000001";"0"
"Social Paid";"Facebook";"2023-10-09";"16649.81678121";"0"
"Affiliate";"CJ";"2023-10-10";"379.2812205";"0"
"Search Paid";"Google";"2023-10-10";"5202.644";"0"
"Social Paid";"Facebook";"2023-10-10";"16455.23311140001";"0"
"Affiliate";"CJ";"2023-10-11";"1263.1349115";"0"
"Search Paid";"Google";"2023-10-11";"2519.2270000000003";"0"
"Social Paid";"Facebook";"2023-10-11";"17442.25029085002";"0"
"Affiliate";"CJ";"2023-10-12";"119.43987905";"0"
"Search Paid";"Google";"2023-10-12";"2893.21";"0"
"Social Paid";"Facebook";"2023-10-12";"17650.187297120017";"0"
"Search Paid";"Google";"2023-10-13";"4245.375";"0"
"Social Paid";"Facebook";"2023-10-13";"15089.134684964996";"0"
"Affiliate";"CJ";"2023-10-14";"107.2198842";"0"
"Search Paid";"Google";"2023-10-14";"3431.626000000001";"0"
"Social Paid";"Facebook";"2023-10-14";"20438.74935570002";"0"
"Affiliate";"CJ";"2023-10-15";"1242.6116508";"0"
"Search Paid";"Google";"2023-10-15";"5087.68";"0"
"Social Paid";"Facebook";"2023-10-15";"17806.528578539997";"0"
"Affiliate";"CJ";"2023-10-16";"1046.5067010000002";"0"
"Search Paid";"Google";"2023-10-16";"4314.564999999999";"0"
"Social Paid";"Facebook";"2023-10-16";"27944.896815900007";"0"
"Affiliate";"CJ";"2023-10-17";"308.17092854";"0"
"Search Paid";"Google";"2023-10-17";"5877.3189999999995";"0"
"Social Paid";"Facebook";"2023-10-17";"26240.535849121";"0"
"Affiliate";"CJ";"2023-10-18";"150.641973";"0"
"Search Paid";"Google";"2023-10-18";"4923.939";"0"
"Social Paid";"Facebook";"2023-10-18";"26138.1288891";"0"
"Affiliate";"CJ";"2023-10-19";"1504.54979904";"0"
"Search Paid";"Google";"2023-10-19";"4379.947000000001";"0"
"Social Paid";"Facebook";"2023-10-19";"25776.871607645997";"0"
"Affiliate";"CJ";"2023-10-20";"434.9429951999999";"0"
"Search Paid";"Google";"2023-10-20";"4901.101999999999";"0"
"Social Paid";"Facebook";"2023-10-20";"24574.54229916";"0"
"Affiliate";"CJ";"2023-10-21";"1139.8891704000002";"0"
"Search Paid";"Google";"2023-10-21";"4476.842000000001";"0"
"Social Paid";"Facebook";"2023-10-21";"22603.66747175996";"0"
"Affiliate";"CJ";"2023-10-22";"689.4216542400001";"0"
"Search Paid";"Google";"2023-10-22";"5000.007";"0"
"Social Paid";"Facebook";"2023-10-22";"20459.77577447999";"0"
"Affiliate";"CJ";"2023-10-23";"1119.0271811";"0"
"Search Paid";"Google";"2023-10-23";"5226.034000000001";"0"
"Social Paid";"Facebook";"2023-10-23";"20028.773328639996";"0"
"Social Paid";"TikTok";"2023-10-23";"0.349";"0"
"Affiliate";"CJ";"2023-10-24";"1313.2654056";"0"
"Search Paid";"Google";"2023-10-24";"4788.161999999999";"0"
"Social Paid";"Facebook";"2023-10-24";"33760.09930688997";"0"
"Social Paid";"TikTok";"2023-10-24";"585.533";"0"
"Affiliate";"CJ";"2023-10-25";"1026.8461232";"0"
"Search Paid";"Google";"2023-10-25";"4180.592000000001";"0"
"Social Paid";"Facebook";"2023-10-25";"52296.61941535999";"0"
"Social Paid";"TikTok";"2023-10-25";"588.505";"0"
"Affiliate";"CJ";"2023-10-26";"517.9978312949999";"0"
"Search Paid";"Google";"2023-10-26";"4893.865";"0"
"Social Paid";"Facebook";"2023-10-26";"52165.26291774";"0"
"Social Paid";"TikTok";"2023-10-26";"1179.08";"0"
"Affiliate";"CJ";"2023-10-27";"1332.757916";"0"
"Search Paid";"Google";"2023-10-27";"4999.718999999999";"0"
"Social Paid";"Facebook";"2023-10-27";"46562.58120066002";"0"
"Social Paid";"TikTok";"2023-10-27";"767.463";"0"
"Affiliate";"CJ";"2023-10-28";"1171.612582";"0"
"Search Paid";"Google";"2023-10-28";"3950.53";"0"
"Social Paid";"Facebook";"2023-10-28";"41281.08162892";"0"
"Affiliate";"CJ";"2023-10-29";"836.1283083999999";"0"
"Search Paid";"Google";"2023-10-29";"6535.107999999999";"0"
"Social Paid";"Facebook";"2023-10-29";"33960.15908012001";"0"
"Affiliate";"CJ";"2023-10-30";"1164.4961597";"0"
"Search Paid";"Google";"2023-10-30";"6247.335";"0"
"Social Paid";"Facebook";"2023-10-30";"28940.708304649997";"0"
"Affiliate";"CJ";"2023-10-31";"1188.0130519999998";"0"
"Search Paid";"Google";"2023-10-31";"6083.469999999999";"0"
"Social Paid";"Facebook";"2023-10-31";"28289.574770799998";"0"
"Affiliate";"CJ";"2023-11-01";"793.5191185000001";"0"
"Search Paid";"Google";"2023-11-01";"5454.5650000000005";"0"
"Social Paid";"Facebook";"2023-11-01";"18982.672361700003";"0"
"Affiliate";"CJ";"2023-11-02";"757.3105249500002";"0"
"Search Paid";"Google";"2023-11-02";"5940.38";"0"
"Social Paid";"Facebook";"2023-11-02";"11372.794097714997";"0"
"Affiliate";"CJ";"2023-11-03";"289.08540565";"0"
"Search Paid";"Google";"2023-11-03";"6571.96";"0"
"Social Paid";"Facebook";"2023-11-03";"15450.798651650006";"0"
"Affiliate";"CJ";"2023-11-04";"1268.4024612000003";"0"
"Search Paid";"Google";"2023-11-04";"5177.384";"0"
"Social Paid";"Facebook";"2023-11-04";"14816.888786632";"0"
"Affiliate";"CJ";"2023-11-05";"1600.2222041600003";"0"
"Search Paid";"Google";"2023-11-05";"7185.458";"0"
"Social Paid";"Facebook";"2023-11-05";"15249.233913840002";"0"
"Affiliate";"CJ";"2023-11-06";"1327.2694994999997";"0"
"Search Paid";"Google";"2023-11-06";"5537.72";"0"
"Social Paid";"Facebook";"2023-11-06";"14911.854335175001";"0"
"Affiliate";"CJ";"2023-11-07";"923.3779985999998";"0"
"Search Paid";"Google";"2023-11-07";"5808.320000000001";"0"
"Social Paid";"Facebook";"2023-11-07";"14115.982591529999";"0"
"Affiliate";"CJ";"2023-11-08";"518.7482002";"0"
"Search Paid";"Google";"2023-11-08";"6714.17";"0"
"Social Paid";"Facebook";"2023-11-08";"25507.552613440017";"0"
"Affiliate";"CJ";"2023-11-09";"2102.19758215";"0"
"Search Paid";"Google";"2023-11-09";"6056.490000000001";"0"
"Social Paid";"Facebook";"2023-11-09";"30957.2930779";"0"
"Affiliate";"CJ";"2023-11-10";"1166.13451915";"0"
"Search Paid";"Google";"2023-11-10";"5595.950000000001";"0"
"Social Paid";"Facebook";"2023-11-10";"31645.75029080501";"0"
"Affiliate";"CJ";"2023-11-11";"684.32962416";"0"
"Search Paid";"Google";"2023-11-11";"6053.75";"0"
"Social Paid";"Facebook";"2023-11-11";"25850.69051111999";"0"
"Affiliate";"CJ";"2023-11-12";"1435.4683038399999";"0"
"Search Paid";"Google";"2023-11-12";"6661.139999999999";"0"
"Social Paid";"Facebook";"2023-11-12";"24985.878348719983";"0"
"Affiliate";"CJ";"2023-11-13";"946.6170672";"0"
"Search Paid";"Google";"2023-11-13";"7135.32";"0"
"Social Paid";"Facebook";"2023-11-13";"28100.117110799994";"0"
"Affiliate";"CJ";"2023-11-14";"654.24320516";"0"
"Search Paid";"Google";"2023-11-14";"6061.550000000001";"0"
"Social Paid";"Facebook";"2023-11-14";"31879.212838167987";"0"
"Affiliate";"CJ";"2023-11-15";"252.5639457";"0"
"Search Paid";"Google";"2023-11-15";"5647.032999999998";"0"
"Social Paid";"Facebook";"2023-11-15";"30362.557979325004";"0"
"Affiliate";"CJ";"2023-11-16";"856.3170277500001";"0"
"Search Paid";"Google";"2023-11-16";"5335.13";"0"
"Social Paid";"Facebook";"2023-11-16";"35133.06387262501";"0"
"Affiliate";"CJ";"2023-11-17";"853.846981";"0"
"Search Paid";"Google";"2023-11-17";"5920.72";"0"
"Social Paid";"Facebook";"2023-11-17";"55564.812655755";"0"
"Social Paid";"TikTok";"2023-11-17";"782.3209999999999";"0"
"Affiliate";"CJ";"2023-11-18";"1235.7866005000003";"0"
"Search Paid";"Google";"2023-11-18";"6679.603";"0"
"Social Paid";"Facebook";"2023-11-18";"33079.44885163007";"0"
"Social Paid";"TikTok";"2023-11-18";"1156.484";"0"
"Affiliate";"CJ";"2023-11-19";"736.8106135000002";"0"
"Search Paid";"Google";"2023-11-19";"7607.900000000001";"0"
"Social Paid";"Facebook";"2023-11-19";"32844.834792010064";"0"
"Social Paid";"TikTok";"2023-11-19";"1156.483";"0"
"Affiliate";"CJ";"2023-11-20";"261.31849631999995";"0"
"Search Paid";"Google";"2023-11-20";"9141.869999999999";"0"
"Social Paid";"Facebook";"2023-11-20";"19118.782647935972";"0"
"Social Paid";"TikTok";"2023-11-20";"1118.0780000000002";"0"
"Affiliate";"CJ";"2023-11-21";"1643.3157168000002";"0"
"Search Paid";"Google";"2023-11-21";"10202.27";"0"
"Social Paid";"Facebook";"2023-11-21";"60842.22276438";"0"
"Social Paid";"TikTok";"2023-11-21";"1658.025";"0"
"Affiliate";"CJ";"2023-11-22";"4151.7647801";"0"
"Search Paid";"Google";"2023-11-22";"11237.95";"0"
"Social Paid";"Facebook";"2023-11-22";"156087.05419968496";"0"
"Social Paid";"TikTok";"2023-11-22";"3423.6589999999997";"0"
"Affiliate";"CJ";"2023-11-23";"2661.801324";"0"
"Search Paid";"Google";"2023-11-23";"11154.31";"0"
"Social Paid";"Facebook";"2023-11-23";"178438.03040634017";"0"
"Social Paid";"TikTok";"2023-11-23";"3114.2709999999997";"0"
"Affiliate";"CJ";"2023-11-24";"7198.730169450001";"0"
"Search Paid";"Google";"2023-11-24";"17032.266";"0"
"Social Paid";"Facebook";"2023-11-24";"234374.81440198523";"0"
"Social Paid";"TikTok";"2023-11-24";"5114.591";"0"
"Affiliate";"CJ";"2023-11-25";"5885.4728808400005";"0"
"Search Paid";"Google";"2023-11-25";"14002.323999999997";"0"
"Social Paid";"Facebook";"2023-11-25";"221723.83923894807";"0"
"Social Paid";"TikTok";"2023-11-25";"9507.388";"0"
